brand_id,sku,name,ean,category,packing_unit,cost_price,manufacturer,weight,length,width,height,dishwasher,microwave,volume,description,image_url
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551339,Bonjour Mug 2.0 D@H,4021766271721,PO Mug 2.0 D@H,6,3.95,PPD,270,10,9,9,Yes,Yes,0,Porcelain mug with a capacity of 0.35 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551335,Schöne Frau mug 2.0 D@H,4021766267342,PO Mug 2.0 D@H,6,3.95,PPD,270,10,9,9,Yes,Yes,0,Porcelain mug with a capacity of 0.35 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551334,Perfectly Imperfect mug 2.0 D@H,4021766267311,PO Mug 2.0 D@H,6,3.95,PPD,270,10,9,9,Yes,Yes,0,Porcelain mug with a capacity of 0.35 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551333,Love yourself mug 2.0 D@H,4021766267281,PO Mug 2.0 D@H,6,3.95,PPD,270,10,9,9,Yes,Yes,0,Porcelain mug with a capacity of 0.35 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551332,Klug war's nicht mug 2.0 D@H,4021766267250,PO Mug 2.0 D@H,6,3.95,PPD,270,10,9,9,Yes,Yes,0,Porcelain mug with a capacity of 0.35 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551331,Gönn dir mug 2.0 D@H,4021766267229,PO Mug 2.0 D@H,6,3.95,PPD,270,10,9,9,Yes,Yes,0,Porcelain mug with a capacity of 0.35 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551330,Geiler Typ mug 2.0 D@H,4021766267199,PO Mug 2.0 D@H,6,3.95,PPD,270,10,9,9,Yes,Yes,0,Porcelain mug with a capacity of 0.35 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551322,Becher Worldtraveler,4021766257473,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551320,Becher Zuckerpuppe,4021766251617,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551319,Becher Queen of Chaos,4021766251600,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551313,Becher Herzensmensch,4021766251549,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551305,Becher No Drama,4021766243407,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551301,Becher Supergirl,4021766243230,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551299,Becher Be Fabulous,4021766243261,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551298,Becher Einzelstück,4021766243124,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551297,Becher Glitter & Unicorns,4021766233538,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551284,Becher Vollzeit Prinzessin,4021766233217,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551281,Becher Lieblingsmensch,4021766233132,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551279,Becher Best Grandma,4021766233095,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551278,Becher Best Dad,4021766233064,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551277,Becher Best Mom,4021766233033,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551272,Becher High Five,4021766223652,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551235,Mug Weltbester Opa,4021766210102,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551234,Mug Weltbeste Oma,4021766210096,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551233,Mug Weltbester Papa,4021766210089,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551232,Mug Weltbeste Mama,4021766210072,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551212,Mug Besonderer Engel,4021766198103,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551208,Mug Mietzekatze,4021766198066,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,551065,Mug Chillkröte,4021766168137,PO New Mug D@H,6,3.95,PPD,312,11,8,8,Yes,Yes,,Porcelain mug with a capacity of 0.25 l and a height of 10.5 cm. The diameter is 8 cm. The mug is dishwasher safe and microwaveable.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,533002934,GoodVibes Napkin 33x33,4021766310727,TI Napkin 33x33,12,1.6,PPD,110,2,17,17,No,No,,"20 printed paper napkins in the format 33 x 33 cm or 16.5 x 16.5 cm (Lunch Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,533002933,Happy D@H Napkin 33x33,4021766310734,TI Napkin 33x33,12,1.6,PPD,110,2,17,17,No,No,,"20 printed paper napkins in the format 33 x 33 cm or 16.5 x 16.5 cm (Lunch Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,533002744,Smile Napkin 33x33,4021766310703,TI Napkin 33x33,12,1.6,PPD,110,2,17,17,No,No,,"20 printed paper napkins in the format 33 x 33 cm or 16.5 x 16.5 cm (Lunch Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,533002743,Du. Ich. Passt. Napkin 33x33,4021766310758,TI Napkin 33x33,12,1.6,PPD,110,2,17,17,No,No,,"20 printed paper napkins in the format 33 x 33 cm or 16.5 x 16.5 cm (Lunch Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,533002711,Bonjour Amour Napkin 33x33,4021766310710,TI Napkin 33x33,12,1.6,PPD,110,2,17,17,No,No,,"20 printed paper napkins in the format 33 x 33 cm or 16.5 x 16.5 cm (Lunch Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,533002708,Love rose Napkin 33x33,4021766310765,TI Napkin 33x33,12,1.6,PPD,110,2,17,17,No,No,,"20 printed paper napkins in the format 33 x 33 cm or 16.5 x 16.5 cm (Lunch Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,533002707,Amore Napkin 33x33,4021766310741,TI Napkin 33x33,12,1.6,PPD,110,2,17,17,No,No,,"20 printed paper napkins in the format 33 x 33 cm or 16.5 x 16.5 cm (Lunch Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525003253,DogLove_grey Napkin 25x25,4021766311113,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525003232,CatLove Napkin 25x25,4021766310819,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525003231,DogLove Napkin 25x25,4021766310673,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525003091,Hi Napkin 25x25,4021766307956,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525003088,Superman D@H Napkin 25x25,4021766307857,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525003087,Supergirl D@H Napkin 25x25,4021766307826,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525003086,Liebster Opa Napkin 25x25,4021766307796,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525003085,Liebster Papa Napkin 25x25,4021766307741,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525003084,Liebste Mama  Napkin 25x25,4021766307710,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525003083,Liebste Oma Napkin 25x25,4021766307703,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002937,Schweiz Napkin 25x25,4021766303927,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002936,OhLaLa Napkin 25x25,4021766303897,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002935,Kiss D@H Napkin 25x25,4021766303866,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002934,GoodVibes Napkin 25x25,4021766303835,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002933,Happy D@H Napkin 25x25,4021766303804,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002745,Lucky You. Napkin 25x25,4021766299961,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002744,Smile Napkin 25x25,4021766299930,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002743,Du. Ich. Passt. Napkin 25x25,4021766299909,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002742,Cool to care Napkin 25x25,4021766299879,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002721,Happy Place Palma de Mallorca Napkin 25x25,4021766299206,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002720,Happy Place Paris Napkin 25x25,4021766299183,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002719,Happy Place Ostsee Napkin 25x25,4021766299169,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002718,Happy Place Nordsee Napkin 25x25,4021766299145,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002717,Happy Place Berlin Napkin 25x25,4021766299121,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002716,Happy Place IBIZA Napkin 25x25,4021766299107,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002715,Happy Place London Napkin 25x25,4021766299084,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002713,GUMO Napkin 25x25,4021766299060,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002711,Bonjour Amour Napkin 25x25,4021766299053,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002709,Coffee Napkin 25x25,4021766298971,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002708,Love rose Napkin 25x25,4021766298964,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002707,Amore Napkin 25x25,4021766298940,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002078,Yummy Yummy Napkin 25x25,4021766290623,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525002047,Worldtraveler Napkin 25x25,4021766290579,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525001942,Schöne Frau Napkin 25x25,4021766290630,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525001890,Perfectly Imperfect Napkin 25x25,4021766290555,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525001880,Pause Napkin 25x25,4021766290548,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525001650,Gönn dir Napkin 25x25,4021766290531,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,525001631,Geiler Typ Napkin 25x25,4021766290647,TI Napkin 25x25,12,1.4,PPD,65,2,13,13,No,No,,"20 printed paper napkins in the format 25 x 25 cm or 12.5 x 12.5 cm (Cocktail Size), 3-ply, Material: 100% tissue, lightfast colors, chlorine-free, FSC certified",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,51713,Pure Mood gold HandkerchiefSniff,4021766276184,TI HandkerchiefSniff,30,0.6,sniff,32,2,6,11,No,No,,"Package with 10 printed designer tissues in the format 21.5 x 22cm or 5.5 x 11cm (folded), 4-ply, Material: 100% tissue, lightfast colors, chlorine-free. 100% Made in Germany with high quality print and cool designs.",
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,491346,Moin Steel Lunch Box,4021766281157,ME Lunch Box D@H,6,12.3,PPD,305,6,14,17,No,No,1,Our stainless steel lunch box is perfect for a delicious meal - whether cold or hot. The two metal clips on the side ensure that liquid food cannot leak/spill out.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,491345,Beautiful Soul Steel Lunch Box,4021766281102,ME Lunch Box D@H,6,12.3,PPD,305,6,14,17,No,No,1,Our stainless steel lunch box is perfect for a delicious meal - whether cold or hot. The two metal clips on the side ensure that liquid food cannot leak/spill out.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,491340,Pause Steel Lunch Box,4021766271790,ME Lunch Box D@H,6,12.3,PPD,305,6,14,17,No,No,1,Our stainless steel lunch box is perfect for a delicious meal - whether cold or hot. The two metal clips on the side ensure that liquid food cannot leak/spill out.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,491339,Bonjour Steel Lunch Box,4021766271752,ME Lunch Box D@H,6,12.3,PPD,305,6,14,17,No,No,1,Our stainless steel lunch box is perfect for a delicious meal - whether cold or hot. The two metal clips on the side ensure that liquid food cannot leak/spill out.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,491335,Schöne Frau Steel Lunch Box,4021766269582,ME Lunch Box D@H,6,12.3,PPD,305,6,14,17,No,No,1,Our stainless steel lunch box is perfect for a delicious meal - whether cold or hot. The two metal clips on the side ensure that liquid food cannot leak/spill out.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,491334,Perfectly Imperfect Steel Lunch Box,4021766269612,ME Lunch Box D@H,6,12.3,PPD,305,6,14,17,No,No,1,Our stainless steel lunch box is perfect for a delicious meal - whether cold or hot. The two metal clips on the side ensure that liquid food cannot leak/spill out.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,491333,Love Yourself Steel Lunch Box,4021766269605,ME Lunch Box D@H,6,12.3,PPD,305,6,14,17,No,No,1,Our stainless steel lunch box is perfect for a delicious meal - whether cold or hot. The two metal clips on the side ensure that liquid food cannot leak/spill out.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,491332,Klug wars nicht Steel Lunch Box,4021766269629,ME Lunch Box D@H,6,12.3,PPD,305,6,14,17,No,No,1,Our stainless steel lunch box is perfect for a delicious meal - whether cold or hot. The two metal clips on the side ensure that liquid food cannot leak/spill out.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,491331,Gönn dir Steel Lunch Box,4021766269636,ME Lunch Box D@H,6,12.3,PPD,305,6,14,17,No,No,1,Our stainless steel lunch box is perfect for a delicious meal - whether cold or hot. The two metal clips on the side ensure that liquid food cannot leak/spill out.,
9cfba3f5-8c7c-4ce9-b63e-681c8c2ae447,491322,Worldtraveler Steel Lunch Box,4021766275002,ME Lunch Box D@H,6,12.3,PPD,305,6,14,17,No,No,1,Our stainless steel lunch box is perfect for a delicious meal - whether cold or hot. The two metal clips on the side ensure that liquid food cannot leak/spill out.,
